Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),majmooe_emkanat,Area_per_Room,nesbat_otagh_be_area
87,2,1,1,1,West Ferdows Boulevard,28300000000,9433333,3,4350000,229885057471264e58
115,3,1,1,1,Pasdaran,53000000000,17666667,3,38333333333333346e63,260869565217391e44
49,1,0,0,1,Punak,23000000000,7666667,1,4900000,20408163265306102e44
40,0,0,1,0,Ostad Moein,6500000000,2166667,1,inf,00
130,3,1,1,1,Yousef Abad,80000000000,26666667,3,4333333333333334e62,23076923076923e55
144,3,1,1,0,Pasdaran,80000000000,26666667,2,4800000,208333333333333e58
66,2,1,1,1,Ostad Moein,15850000000,5283333,3,3300000,303030303030303e58
53,1,1,1,1,Southern Janatabad,24300000000,810000,3,5300000,18867924528301802e58
88,2,1,1,1,Central Janatabad,34000000000,11333333,3,4400000,22727272727272703e58
105,2,1,1,1,Southern Janatabad,39000000000,1300000,3,5250000,19047619047618998e42
90,2,1,1,1,Qalandari,65600000000,21866667,3,4500000,22222222222222203e58
125,2,1,1,1,Dezashib,112500000000,3750000,3,6250000,160000
75,2,1,1,1,Tarasht,21500000000,7166667,3,3750000,266666666666666e44
95,2,1,1,1,Feiz Garden,36000000000,1200000,3,4750000,21052631578947303e58
54,1,1,1,0,Andisheh,5000000000,1666667,2,5400000,18518518518518503e58
98,2,1,1,1,ShahreZiba,32200000000,10733333,3,4900000,20408163265306102e44
90,2,1,1,1,Feiz Garden,36000000000,1200000,3,4500000,22222222222222203e58
97,2,1,1,1,Feiz Garden,38000000000,12666667,3,4850000,20618556701030902e58
71,2,1,1,1,East Ferdows Boulevard,25300000000,8433333,3,3550000,28169014084507e55
150,3,1,1,1,Shahrake Gharb,120000000000,4000000,3,5000000,20000
116,3,1,1,1,Pasdaran,81000000000,2700000,3,3866666666666666e61,258620689655172e44
120,2,1,1,1,Saadat Abad,86000000000,28666667,3,6000000,16666666666666602e58
79,2,1,1,1,West Ferdows Boulevard,24000000000,800000,3,3950000,253164556962025e44
79,2,1,1,1,West Ferdows Boulevard,31000000000,10333333,3,3950000,253164556962025e44
135,2,1,1,1,Dorous,100000000000,33333333,3,6750000,14814814814814802e58
110,2,1,1,1,West Ferdows Boulevard,39500000000,13166667,3,5500000,181818181818181e44
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
110,3,1,1,1,ShahreZiba,47000000000,15666667,3,3666666666666666e61,272727272727272e44
87,2,1,1,1,West Ferdows Boulevard,38000000000,12666667,3,4350000,229885057471264e58
75,2,1,1,1,Punak,37500000000,1250000,3,3750000,266666666666666e44
108,2,1,1,1,West Ferdows Boulevard,39500000000,13166667,3,5400000,18518518518518503e58
110,2,1,1,1,Central Janatabad,57000000000,1900000,3,5500000,181818181818181e44
100,2,1,1,1,ShahreZiba,51000000000,1700000,3,5000000,20000
63,1,1,1,1,Ostad Moein,12800000000,4266667,3,6300000,15873015873015802e58
140,3,1,1,1,Shahrake Gharb,92000000000,30666667,3,4666666666666666e61,214285714285714e44
72,2,1,1,0,Southern Janatabad,21130000000,7043333,2,3600000,277777777777777e58
73,2,1,1,0,Southern Janatabad,21080000000,7026667,2,3650000,273972602739726e30
145,3,1,1,1,Dezashib,123250000000,41083333,3,48333333333333335e62,206896551724137e58
75,2,1,1,0,Northern Janatabad,23850000000,795000,2,3750000,266666666666666e44
92,2,1,1,1,Yousef Abad,63000000000,2100000,3,4600000,21739130434782603e58
80,2,1,1,1,Si Metri Ji,22200000000,740000,3,4000000,250000
127,2,1,1,1,Ekhtiarieh,88900000000,29633333,3,6350000,15748031496062903e58
66,2,1,1,1,Ostad Moein,15850000000,5283333,3,3300000,303030303030303e58
74,2,1,1,1,Yousef Abad,39200000000,13066667,3,3700000,27027027027026998e42
105,3,1,1,1,Parand,12600000000,420000,3,3500000,285714285714285e44
112,3,1,1,0,Parand,14000000000,4666667,2,37333333333333334e63,267857142857142e58
120,2,1,1,1,Shahrake Gharb,75000000000,2500000,3,6000000,16666666666666602e58
123,3,1,1,1,Pardis,5000000000,1666667,3,4100000,24390243902439002e55
140,3,1,1,1,Shahrake Gharb,100000000000,33333333,3,4666666666666666e61,214285714285714e44
63,1,1,1,1,Punak,35000000000,11666667,3,6300000,15873015873015802e58
56,1,1,1,1,Punak,19500000000,650000,3,5600000,17857142857142803e58
105,2,1,1,1,Feiz Garden,43500000000,1450000,3,5250000,19047619047618998e42
97,2,1,1,1,Yousef Abad,50000000000,16666667,3,4850000,20618556701030902e58
140,3,1,1,1,Jordan,92000000000,30666667,3,4666666666666666e61,214285714285714e44
60,2,1,1,0,Central Janatabad,16500000000,550000,2,3000000,333333333333333e44
100,2,1,1,1,Pardis,5000000000,1666667,3,5000000,20000
54,1,0,1,1,Punak,20000000000,6666667,2,5400000,18518518518518503e58
90,2,1,1,1,Ekhtiarieh,60000000000,2000000,3,4500000,22222222222222203e58
92,2,1,1,1,Feiz Garden,39500000000,13166667,3,4600000,21739130434782603e58
65,2,0,1,0,Feiz Garden,19000000000,6333333,1,3250000,307692307692307e44
76,2,1,1,1,Andisheh,8960000000,2986667,3,3800000,26315789473684202e44
72,2,1,1,1,Southern Janatabad,26000000000,8666667,3,3600000,277777777777777e58
135,3,1,1,1,Farmanieh,115000000000,38333333,3,4500000,22222222222222203e58
54,1,0,1,1,Punak,20000000000,6666667,2,5400000,18518518518518503e58
87,2,1,1,1,Pardis,5000000000,1666667,3,4350000,229885057471264e58
100,2,1,1,0,Yousef Abad,43000000000,14333333,2,5000000,20000
600,2,1,1,1,Qalandari,91500000000,3050000,3,30000000,33333333333333e55
98,2,1,1,1,Gheitarieh,69580000000,23193333,3,4900000,20408163265306102e44
133,3,0,0,0,Andisheh,16000000000,5333333,0,4433333333333334e64,22556390977443602e58
108,2,1,1,1,West Ferdows Boulevard,56160000000,1872000,3,5400000,18518518518518503e58
76,2,1,1,1,ShahreZiba,28000000000,9333333,3,3800000,26315789473684202e44
73,2,1,1,1,Razi,12300000000,410000,3,3650000,273972602739726e30
76,2,1,1,1,Southern Program Organization,31500000000,1050000,3,3800000,26315789473684202e44
80,2,1,1,1,Southern Program Organization,36800000000,12266667,3,4000000,250000
92,2,1,1,1,Gheitarieh,66000000000,2200000,3,4600000,21739130434782603e58
130,2,1,1,1,Qalandari,85000000000,28333333,3,6500000,15384615384615302e60
71,2,1,1,1,Azari,16400000000,5466667,3,3550000,28169014084507e55
56,1,1,1,1,Shahran,19000000000,6333333,3,5600000,17857142857142803e58
105,2,1,1,1,Pardis,8900000000,2966667,3,5250000,19047619047618998e42
110,2,1,1,1,West Ferdows Boulevard,37500000000,1250000,3,5500000,181818181818181e44
93,2,1,1,1,Central Janatabad,43700000000,14566667,3,4650000,21505376344086e58
179,3,1,1,1,Pasdaran,96450000000,3215000,3,5966666666666666e61,167597765363128e44
100,2,1,1,1,Gholhak,62000000000,20666667,3,5000000,20000
110,3,1,1,1,Saadat Abad,52000000000,17333333,3,3666666666666666e61,272727272727272e44
98,2,1,1,1,Northern Janatabad,48500000000,16166667,3,4900000,20408163265306102e44
101,2,1,1,1,Saadat Abad,55500000000,1850000,3,5050000,19801980198019802e58
105,2,1,1,1,Pardis,8000000000,2666667,3,5250000,19047619047618998e42
157,3,1,1,1,Heravi,98500000000,32833333,3,5233333333333334e62,19108280254776998e42
180,3,1,1,1,Pasdaran,99000000000,3300000,3,6000000,16666666666666602e58
90,2,1,1,1,Qazvin Imamzadeh Hassan,16200000000,540000,3,4500000,22222222222222203e58
97,2,1,1,1,Pardis,7600000000,2533333,3,4850000,20618556701030902e58
120,3,1,1,1,Persian Gulf Martyrs Lake,12720000000,424000,3,4000000,250000
60,1,1,1,1,Yousef Abad,32500000000,10833333,3,6000000,16666666666666602e58
100,2,1,1,1,Pardis,7900000000,2633333,3,5000000,20000
185,3,1,1,1,Pasdaran,107500000000,35833333,3,6166666666666667e61,162162162162162e58
62,2,1,1,1,Central Janatabad,35000000000,11666667,3,3100000,32258064516129e42
79,2,1,1,1,Central Janatabad,29990000000,9996667,3,3950000,253164556962025e44
200,3,1,1,1,Southern Chitgar,50000000000,16666667,3,6666666666666667e46,150000
105,2,1,1,1,Pardis,8600000000,2866667,3,5250000,19047619047618998e42
128,3,1,1,1,Shahrake Apadana,57000000000,1900000,3,42666666666666657e61,2343750000
115,3,1,1,1,Punak,66700000000,22233333,3,38333333333333346e63,260869565217391e44
77,2,1,1,0,Central Janatabad,24000000000,800000,2,3850000,259740259740259e58
190,3,1,1,1,Punak,114000000000,3800000,3,6333333333333334e63,15789473684210503e58
65,1,1,1,1,Shahran,18800000000,6266667,3,6500000,15384615384615302e60
97,2,1,1,1,Punak,47000000000,15666667,3,4850000,20618556701030902e58
130,3,1,1,1,Yousef Abad,78000000000,2600000,3,4333333333333334e62,23076923076923e55
133,3,1,1,1,Dorous,86000000000,28666667,3,4433333333333334e64,22556390977443602e58
143,3,1,1,1,Northern Janatabad,44000000000,14666667,3,4766666666666666e61,209790209790209e44
76,2,1,1,1,Central Janatabad,41500000000,13833333,3,3800000,26315789473684202e44
155,3,1,1,1,West Ferdows Boulevard,50000000000,16666667,3,5166666666666666e61,193548387096774e44
97,2,1,1,1,Pardis,7600000000,2533333,3,4850000,20618556701030902e58
96,2,1,1,1,Ekbatan,42000000000,1400000,3,4800000,208333333333333e58
147,3,1,1,1,Heravi,91000000000,30333333,3,4900000,20408163265306102e44
85,2,1,1,1,East Ferdows Boulevard,28000000000,9333333,3,4250000,235294117647058e58
76,2,1,1,1,Ekbatan,36000000000,1200000,3,3800000,26315789473684202e44
103,2,1,1,1,Niavaran,70000000000,23333333,3,5150000,19417475728155302e58
95,2,1,1,1,Saadat Abad,62000000000,20666667,3,4750000,21052631578947303e58
79,2,0,1,0,Northern Janatabad,32000000000,10666667,1,3950000,253164556962025e44
83,2,1,1,1,Parand,7055000000,2351667,3,4150000,240963855421686e60
70,2,1,1,1,Southern Program Organization,25000000000,8333333,3,3500000,285714285714285e44
87,2,1,1,1,Niavaran,46000000000,15333333,3,4350000,229885057471264e58
87,2,0,1,1,Pardis,5000000000,1666667,2,4350000,229885057471264e58
84,3,1,1,1,Andisheh,15540000000,518000,3,2800000,357142857142857e44
91,2,1,1,1,Tarasht,31000000000,10333333,3,4550000,219780219780219e44
145,2,1,1,1,Gheitarieh,120000000000,4000000,3,7250000,13793103448275802e60
68,2,1,1,1,North Program Organization,24500000000,8166667,3,3400000,29411764705882303e58
127,3,1,1,1,Garden of Saba,55880000000,18626667,3,4233333333333334e63,236220472440944e58
68,1,1,1,1,Ekbatan,31000000000,10333333,3,6800000,14705882352941101e58
105,2,1,1,1,Pardis,5390000000,1796667,3,5250000,19047619047618998e42
89,2,1,1,1,Shahran,31900000000,10633333,3,4450000,224719101123595e44
82,2,1,1,1,Ostad Moein,26000000000,8666667,3,4100000,24390243902439002e55
65,1,1,1,0,Punak,22500000000,750000,2,6500000,15384615384615302e60
80,2,1,1,1,Gholhak,49000000000,16333333,3,4000000,250000
106,2,1,1,1,Pardis,8000000000,2666667,3,5300000,18867924528301802e58
75,2,0,1,1,Shahrake Qods,6200000000,2066667,2,3750000,266666666666666e44
100,2,1,1,1,Shahrake Qods,8000000000,2666667,3,5000000,20000
58,1,1,1,1,Ekbatan,28500000000,950000,3,5800000,172413793103448e58
97,2,1,1,1,Pardis,7700000000,2566667,3,4850000,20618556701030902e58
44,1,0,1,0,Pirouzi,7900000000,2633333,1,4400000,22727272727272703e58
108,2,1,1,1,Gheitarieh,90000000000,3000000,3,5400000,18518518518518503e58
87,2,1,1,1,Amirabad,5500000000,1833333,3,4350000,229885057471264e58
120,3,1,1,1,Persian Gulf Martyrs Lake,17500000000,5833333,3,4000000,250000
103,2,1,1,1,Saadat Abad,57000000000,1900000,3,5150000,19417475728155302e58
78,2,0,0,0,Parand,4550000000,1516667,0,3900000,25641025641025602e44
85,2,1,1,1,Gheitarieh,72000000000,2400000,3,4250000,235294117647058e58
142,3,1,1,1,Amirabad,55000000000,18333333,3,47333333333333355e63,211267605633802e44
90,2,1,1,1,Persian Gulf Martyrs Lake,13150000000,4383333,3,4500000,22222222222222203e58
85,2,1,1,1,Gheitarieh,73000000000,24333333,3,4250000,235294117647058e58
87,2,1,1,1,Pardis,8900000000,2966667,3,4350000,229885057471264e58
85,2,1,1,1,Southern Janatabad,44000000000,14666667,3,4250000,235294117647058e58
92,2,1,1,1,Southern Janatabad,39900000000,1330000,3,4600000,21739130434782603e58
90,2,1,1,1,ShahreZiba,41500000000,13833333,3,4500000,22222222222222203e58
87,2,1,1,1,ShahreZiba,30500000000,10166667,3,4350000,229885057471264e58
108,2,1,1,1,West Ferdows Boulevard,34500000000,1150000,3,5400000,18518518518518503e58
85,2,1,1,0,Southern Janatabad,34000000000,11333333,2,4250000,235294117647058e58
68,2,1,1,1,Southern Janatabad,22000000000,7333333,3,3400000,29411764705882303e58
78,2,1,1,1,Parand,2100000000,70000,3,3900000,25641025641025602e44
94,2,1,1,1,Qazvin Imamzadeh Hassan,17120000000,5706667,3,4700000,212765957446808e44
100,2,1,1,1,Niavaran,62000000000,20666667,3,5000000,20000
100,2,1,1,1,Ajudaniye,63000000000,2100000,3,5000000,20000
44,1,0,1,0,Parastar,10300000000,3433333,1,4400000,22727272727272703e58
65,2,1,1,1,West Ferdows Boulevard,27600000000,920000,3,3250000,307692307692307e44
176,2,1,1,0,Islamshahr,28000000000,9333333,2,8800000,11363636363636301e58
83,2,1,1,1,Central Janatabad,38590000000,12863333,3,4150000,240963855421686e60
68,2,0,1,0,Pirouzi,13800000000,460000,1,3400000,29411764705882303e58
140,3,1,1,1,Andisheh,14840000000,4946667,3,4666666666666666e61,214285714285714e44
75,2,0,1,1,Kahrizak,8625000000,287500,2,3750000,266666666666666e44
133,3,1,1,1,East Ferdows Boulevard,80000000000,26666667,3,4433333333333334e64,22556390977443602e58
87,2,1,1,1,Abazar,56550000000,1885000,3,4350000,229885057471264e58
60,2,0,1,1,Pirouzi,15000000000,500000,2,3000000,333333333333333e44
110,2,1,1,1,Pardis,5350000000,1783333,3,5500000,181818181818181e44
149,3,1,1,1,West Ferdows Boulevard,86420000000,28806667,3,4966666666666666e61,20134228187919402e58
90,2,1,1,1,Punak,35000000000,11666667,3,4500000,22222222222222203e58
100,2,1,1,1,Qazvin Imamzadeh Hassan,18500000000,6166667,3,5000000,20000
94,2,1,1,1,Central Janatabad,45120000000,1504000,3,4700000,212765957446808e44
80,2,1,1,1,Parastar,33600000000,1120000,3,4000000,250000
55,2,0,0,0,Parastar,12800000000,4266667,0,2750000,363636363636363e44
114,3,1,1,1,Saadat Abad,68000000000,22666667,3,3800000,26315789473684202e44
75,2,1,1,0,ShahreZiba,18900000000,630000,2,3750000,266666666666666e44
146,3,1,1,1,Heravi,76000000000,25333333,3,4866666666666666e61,205479452054794e44
70,2,1,1,0,Punak,22800000000,760000,2,3500000,285714285714285e44
86,2,1,1,1,Amirabad,47300000000,15766667,3,4300000,232558139534883e58
69,1,0,1,1,Persian Gulf Martyrs Lake,21000000000,700000,2,6900000,14492753623188402e58
60,1,1,1,1,West Ferdows Boulevard,33000000000,1100000,3,6000000,16666666666666602e58
101,2,1,1,1,Persian Gulf Martyrs Lake,35000000000,11666667,3,5050000,19801980198019802e58
97,2,1,1,1,Hashemi,23000000000,7666667,3,4850000,20618556701030902e58
105,2,1,1,1,Hakimiyeh,35700000000,1190000,3,5250000,19047619047618998e42
110,2,1,1,0,Saadat Abad,125000000000,41666667,2,5500000,181818181818181e44
75,2,1,1,1,Punak,27000000000,900000,3,3750000,266666666666666e44
110,2,1,1,1,Punak,64900000000,21633333,3,5500000,181818181818181e44
149,3,1,1,0,Mirdamad,92380000000,30793333,2,4966666666666666e61,20134228187919402e58
105,2,1,1,1,Railway,50000000000,16666667,3,5250000,19047619047618998e42
110,2,1,1,1,Persian Gulf Martyrs Lake,35000000000,11666667,3,5500000,181818181818181e44
69,2,1,1,1,Pirouzi,18000000000,600000,3,3450000,28985507246376804e58
160,2,1,1,1,Yousef Abad,86000000000,28666667,3,8000000,1250000
67,2,0,1,1,Pirouzi,20000000000,6666667,2,3350000,298507462686567e58
121,2,1,1,1,Narmak,55000000000,18333333,3,6050000,165289256198347e44
105,2,1,1,1,Gisha,73500000000,2450000,3,5250000,19047619047618998e42
83,2,1,1,0,West Ferdows Boulevard,24000000000,800000,2,4150000,240963855421686e60
62,1,0,1,1,Pirouzi,13800000000,460000,2,6200000,161290322580645e60
55,1,1,1,1,Pirouzi,17500000000,5833333,3,5500000,181818181818181e44
88,2,1,1,1,Pirouzi,24500000000,8166667,3,4400000,22727272727272703e58
86,2,1,0,1,Air force,30000000000,1000000,2,4300000,232558139534883e58
62,1,1,1,1,Narmak,22500000000,750000,3,6200000,161290322580645e60
65,1,1,1,0,Araj,31000000000,10333333,2,6500000,15384615384615302e60
70,2,1,1,1,Tenant,20300000000,6766667,3,3500000,285714285714285e44
85,1,1,1,1,Kamranieh,71000000000,23666667,3,8500000,117647058823529e58
170,3,1,1,1,Punak,93500000000,31166667,3,5666666666666665e61,176470588235294e44
120,2,1,1,1,Saadat Abad,73000000000,24333333,3,6000000,16666666666666602e58
120,3,1,1,1,Punak,66600000000,2220000,3,4000000,250000
97,2,1,0,1,Tenant,23300000000,7766667,2,4850000,20618556701030902e58
150,3,1,1,1,Pasdaran,114560000000,38186667,3,5000000,20000
140,2,1,1,1,Pasdaran,105000000000,3500000,3,7000000,142857142857142e58
85,2,1,1,1,Punak,33000000000,1100000,3,4250000,235294117647058e58
120,3,1,1,1,Pardis,6700000000,2233333,3,4000000,250000
100,2,1,1,1,ShahreZiba,47000000000,15666667,3,5000000,20000
105,3,1,1,0,Andisheh,34000000000,11333333,2,3500000,285714285714285e44
75,2,1,1,1,Punak,29800000000,9933333,3,3750000,266666666666666e44
51,1,1,1,1,Tenant,13800000000,460000,3,5100000,196078431372549e30
89,2,1,1,1,ShahreZiba,41000000000,13666667,3,4450000,224719101123595e44
130,3,1,1,1,Saadat Abad,105000000000,3500000,3,4333333333333334e62,23076923076923e55
140,2,1,1,1,Pasdaran,100000000000,33333333,3,7000000,142857142857142e58
100,2,1,1,1,Punak,56500000000,18833333,3,5000000,20000
450,3,1,0,0,Damavand,38500000000,12833333,1,15000000,66666666666666e42
37,1,0,1,0,Andisheh,3550000000,1183333,1,3700000,27027027027026998e42
140,3,1,1,1,Gheitarieh,89000000000,29666667,3,4666666666666666e61,214285714285714e44
150,3,1,1,1,Sadeghieh,54000000000,1800000,3,5000000,20000
465,2,1,0,0,Damavand,33000000000,1100000,1,23250000,43010752688171996e42
160,3,1,1,1,Gheitarieh,98000000000,32666667,3,5333333333333333e63,18750000
165,2,1,1,1,Pakdasht,12000000000,400000,3,8250000,121212121212121e58
405,5,1,1,0,Andisheh,110000000000,36666667,2,8100000,12345679012345601e58
400,5,1,1,0,Andisheh,110000000000,36666667,2,8000000,1250000
87,2,1,1,1,Pardis,5500000000,1833333,3,4350000,229885057471264e58
88,2,1,1,1,West Ferdows Boulevard,31000000000,10333333,3,4400000,22727272727272703e58
145,3,1,1,1,Heravi,90000000000,3000000,3,48333333333333335e62,206896551724137e58
86,2,1,1,1,Air force,29240000000,9746667,3,4300000,232558139534883e58
350,3,1,1,0,Pasdaran,10000000000,3333333,2,11666666666666669e64,85714285714285e42
200,3,1,1,1,Kook,120000000000,4000000,3,6666666666666667e46,150000
115,3,1,1,1,Velenjak,126500000000,42166667,3,38333333333333346e63,260869565217391e44
90,2,1,1,1,Gheitarieh,70000000000,23333333,3,4500000,22222222222222203e58
107,3,1,1,1,Gheitarieh,64200000000,2140000,3,3566666666666666e63,2803738317757e56
84,2,1,1,1,Pirouzi,26880000000,896000,3,4200000,238095238095238e58
112,2,1,1,1,Pardis,4800000000,160000,3,5600000,17857142857142803e58
114,2,1,1,1,Persian Gulf Martyrs Lake,36900000000,1230000,3,5700000,17543859649122802e58
120,3,1,1,1,Pardis,6500000000,2166667,3,4000000,250000
113,2,1,1,1,Persian Gulf Martyrs Lake,38000000000,12666667,3,5650000,176991150442477e58
84,2,1,1,1,West Pars,31000000000,10333333,3,4200000,238095238095238e58
45,1,0,1,0,Shahran,15800000000,5266667,1,4500000,22222222222222203e58
53,1,1,1,0,East Ferdows Boulevard,19200000000,640000,2,5300000,18867924528301802e58
155,2,1,1,1,Pardis,19000000000,6333333,3,7750000,129032258064516e58
56,1,1,1,1,Shahran,24500000000,8166667,3,5600000,17857142857142803e58
67,2,1,1,1,East Ferdows Boulevard,23800000000,7933333,3,3350000,298507462686567e58
79,2,1,1,1,East Ferdows Boulevard,26000000000,8666667,3,3950000,253164556962025e44
65,1,1,1,1,Gheitarieh,42250000000,14083333,3,6500000,15384615384615302e60
113,2,1,1,1,Rudhen,15500000000,5166667,3,5650000,176991150442477e58
54,1,1,1,0,Aqdasieh,35000000000,11666667,2,5400000,18518518518518503e58
42,1,0,1,1,Jeyhoon,10500000000,350000,2,4200000,238095238095238e58
160,3,0,1,0,Pakdasht,9100000000,3033333,1,5333333333333333e63,18750000
56,1,1,1,1,Punak,28500000000,950000,3,5600000,17857142857142803e58
75,2,1,1,1,Rudhen,10000000000,3333333,3,3750000,266666666666666e44
80,2,1,1,0,Rudhen,7500000000,250000,2,4000000,250000
41,1,0,1,1,Farmanieh,25300000000,8433333,2,4100000,24390243902439002e55
117,2,0,1,1,Rudhen,15800000000,5266667,2,5850000,17094017094017e55
88,2,1,1,1,Abazar,56000000000,18666667,3,4400000,22727272727272703e58
114,2,1,1,1,Abazar,67000000000,22333333,3,5700000,17543859649122802e58
75,2,1,1,1,Shahrake Qods,7350000000,245000,3,3750000,266666666666666e44
160,3,1,1,1,Andisheh,30000000000,1000000,3,5333333333333333e63,18750000
87,2,1,1,1,Abazar,56000000000,18666667,3,4350000,229885057471264e58
104,2,1,1,1,Abazar,34000000000,11333333,3,5200000,192307692307692e58
